brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,price_capped,car_age,mileage_per_year,horsepower,engine_displacement_l,num_cylinders,transmission_type
Maserati,MC20 MC20,2022,1220.0,Gasoline,"Nettuno 3L V-6 port/direct injection, DOHC, variable valve contr","Automatic, 8-Spd Dual-Clutch",–,–,None reported,No,238900.0,238900.0,4,305.0,,3.0,,Automatic
Land,Rover Defender SE,2023,8421.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,White,None reported,Yes,90000.0,90000.0,3,2807.0,395.0,3.0,6.0,Automatic
BMW,M8 Base,2020,25520.0,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Brands Hatch Gray Metallic,Black,None reported,No,84900.0,84900.0,6,4253.333333333333,,4.4,8.0,Automatic
Tesla,Model Y Performance,2020,30554.0,Unknown,Electric,1-Speed Automatic,Blue,Black,None reported,No,41999.0,41999.0,6,5092.333333333333,,,,Automatic
Volvo,C40 Recharge Pure Electric Twin Ultimate,2023,17000.0,Unknown,402.0HP Electric Motor Electric Fuel System,A/T,Gray,Blue,None reported,Yes,54900.0,54900.0,3,5666.666666666667,402.0,,,Automatic
Mercedes-Benz,SL-Class SL 550,2011,41314.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,White,At least 1 accident or damage reported,Yes,30999.0,30999.0,15,2754.266666666667,382.0,5.5,8.0,Other
Land,Rover Range Rover P525 HSE SWB,2020,49899.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,64500.0,64500.0,6,8316.5,518.0,5.0,8.0,Other
Ford,Escape XLT,2012,186268.0,E85 Flex Fuel,240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Blue,Black,None reported,Yes,4500.0,4500.0,14,13304.857142857143,240.0,3.0,6.0,Automatic
Lexus,ES 350 Base,2016,51335.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,25995.0,25995.0,10,5133.5,268.0,3.5,6.0,Automatic
Porsche,718 Boxster GTS,2019,10400.0,Gasoline,365.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,99750.0,99750.0,7,1485.7142857142858,365.0,2.5,4.0,Automatic
Mercedes-Benz,G-Class G 550,2020,20622.0,Gasoline,4.0 Liter Twin Turbo,Automatic,designo Diamond White Metallic,Black,None reported,No,142998.0,142998.0,6,3437.0,,,,Automatic
RAM,1500 Big Horn,2022,19376.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,Bright White Clearcoat,Black,None reported,Yes,45861.0,45861.0,4,4844.0,,5.7,8.0,Automatic
Audi,R8 5.2 V10 performance,2020,12245.0,Gasoline,5.2L V10 40V PDI DOHC,7-Speed Automatic with Auto-Shift,Daytona Gray Pearl Effect w/ Black Roof,Black / Express Red,None reported,No,187900.0,187900.0,6,2040.8333333333333,,5.2,10.0,Automatic
Mitsubishi,Lancer Evolution IX,2006,77000.0,Gasoline,286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Black,None reported,Yes,57000.0,57000.0,20,3850.0,286.0,2.0,4.0,Manual
Acura,TL Technology,2013,40000.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Gray,None reported,Yes,24000.0,24000.0,13,3076.923076923077,280.0,3.5,6.0,Automatic
Cadillac,CTS Luxury,2012,113000.0,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,10000.0,10000.0,14,8071.428571428572,270.0,3.0,6.0,Automatic
Chevrolet,Camaro 1SS,2022,7600.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,46000.0,46000.0,4,1900.0,455.0,6.2,8.0,Manual
Toyota,Camry Hybrid LE,2022,20400.0,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Gray,None reported,Yes,29900.0,29900.0,4,5100.0,208.0,2.5,4.0,CVT
Ford,Transit-350 XLT,2019,115000.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,39000.0,39000.0,7,16428.571428571428,310.0,3.5,6.0,Automatic
Lexus,RX 450h Base,2012,239000.0,Hybrid,295.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,None reported,Yes,7000.0,7000.0,14,17071.428571428572,295.0,3.5,6.0,Automatic
Jaguar,F-TYPE V6 S,2014,62194.0,Gasoline,3.0 Liter SC ULEV,Automatic,Black,Black,None reported,No,32998.0,32998.0,12,5182.833333333333,,,,Automatic
Jeep,Wrangler Sahara,2020,22138.0,Gasoline,3.6 Liter,Automatic,Black,Black,None reported,No,38598.0,38598.0,6,3689.6666666666665,,,,Automatic
Porsche,718 Boxster S,2017,48900.0,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,62500.0,62500.0,9,5433.333333333333,350.0,2.5,4.0,Other
Audi,R8 5.2,2014,21800.0,Gasoline,525.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,117000.0,117000.0,12,1816.6666666666667,525.0,5.2,10.0,Other
Lincoln,MKZ Base,2016,68200.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16750.0,16750.0,10,6820.0,300.0,3.7,6.0,Automatic
Chevrolet,S-10 LS Crew Cab,2001,139000.0,Gasoline,190.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,None reported,Yes,7000.0,7000.0,25,5560.0,190.0,4.3,6.0,Automatic
Mercedes-Benz,G-Class G 550 4MATIC,2021,76100.0,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,130000.0,130000.0,5,15220.0,416.0,4.0,8.0,Automatic
Lexus,RX 350 RX 350 F SPORT Handling,2022,14330.0,Gasoline,3.5 Liter DOHC,Automatic,Black,Red,None reported,No,54998.0,54998.0,4,3582.5,,,,Automatic
BMW,750 i xDrive,2019,41906.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,White,At least 1 accident or damage reported,Yes,45999.0,45999.0,7,5986.571428571428,445.0,4.4,8.0,Automatic
Chevrolet,Camaro 2SS,2016,164000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,None reported,Yes,21500.0,21500.0,10,16400.0,455.0,6.2,8.0,Automatic
Ford,Fusion Hybrid SE,2013,161933.0,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,Blue,Charcoal Black,None reported,Yes,7945.0,7945.0,13,12456.384615384615,,2.0,4.0,CVT
Hyundai,Santa Cruz 2.5T Limited,2022,22829.0,Gasoline,2.5L I4 16V PDI DOHC Turbo,Automatic,Hampton Gray,Black,None reported,No,34580.0,34580.0,4,5707.25,,2.5,4.0,Automatic
Lexus,RX 350 F Sport,2023,5483.0,Gasoline,2.4L I4 16V PDI DOHC Turbo,8-Speed Automatic,Ultra White,Black,None reported,No,59950.0,59950.0,3,1827.6666666666667,,2.4,4.0,Automatic
Land,Rover Range Rover Evoque S,2020,46891.0,Gasoline,246.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,31000.0,31000.0,6,7815.166666666667,246.0,2.0,4.0,Automatic
Chevrolet,Suburban LT,2019,72000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,At least 1 accident or damage reported,Yes,39000.0,39000.0,7,10285.714285714286,355.0,5.3,8.0,Automatic
Porsche,718 Spyder Base,2020,3400.0,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,129900.0,129900.0,6,566.6666666666666,414.0,4.0,6.0,Manual
Chevrolet,Camaro 1LT,2021,18000.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,30000.0,30000.0,5,3600.0,335.0,3.6,6.0,Automatic
Jeep,Gladiator Freedom,2021,30630.0,Gasoline,3.6 Liter,Automatic,Hydro Blue Pearlcoat,Black,None reported,No,39998.0,39998.0,5,6126.0,,,,Automatic
Toyota,Tacoma Double Cab,2007,24985.0,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Silver,Unknown,No,33580.0,33580.0,19,1315.0,236.0,4.0,6.0,Automatic
GMC,Yukon Denali Ultimate,2023,9978.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Gold,None reported,Yes,93999.0,93999.0,3,3326.0,420.0,6.2,8.0,Automatic
Ford,Shelby GT350R Base,2018,18500.0,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,M/T,Blue,Black,At least 1 accident or damage reported,Yes,77999.0,77999.0,8,2312.5,526.0,5.2,8.0,Manual
Cadillac,Escalade Premium Luxury Platinum,2021,72843.0,Gasoline,6.2L V8 16V GDI OHV,10-Speed Automatic,Sandstone Metallic,Dark Auburn,None reported,Yes,79990.0,79990.0,5,14568.6,,6.2,8.0,Automatic
Buick,LaCrosse Base,2017,67500.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,20000.0,20000.0,9,7500.0,310.0,3.6,6.0,Automatic
Tesla,Model X Long Range Plus,2020,43534.0,Unknown,534.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,Black,None reported,Yes,65990.0,65990.0,6,7255.666666666667,534.0,,,Automatic
Mercedes-Benz,E-Class E 300 4MATIC,2017,36900.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gray,Beige,None reported,Yes,28500.0,28500.0,9,4100.0,241.0,2.0,4.0,Automatic
Chevrolet,Tahoe LT,2017,61720.0,E85 Flex Fuel,5.3 Liter,Automatic,Silver,Jet Black,At least 1 accident or damage reported,No,39998.0,39998.0,9,6857.777777777777,,,,Automatic
Kia,Telluride EX,2022,35938.0,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Glacial White Pearl,Black,None reported,No,43329.0,43329.0,4,8984.5,,3.8,6.0,Automatic
Toyota,Tundra Hybrid Limited,2023,10748.0,Hybrid,3.4L V6 24V PDI DOHC Twin Turbo Hybrid,Automatic,Midnight Black Metallic,Black,None reported,No,63100.0,63100.0,3,3582.6666666666665,,3.4,6.0,Automatic
Audi,S8 4.0T quattro,2023,4457.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,Mythos Black Metallic,Black,None reported,No,107900.0,107900.0,3,1485.6666666666667,,4.0,8.0,Automatic
Nissan,Armada Platinum,2018,108206.0,Gasoline,5.6 Liter,Automatic,White,Charcoal,At least 1 accident or damage reported,No,26498.0,26498.0,8,13525.75,,,,Automatic
Land,Rover Discovery HSE,2020,32705.0,Diesel,3.0 Liter,Automatic,Portofino Blue Metallic,Tan/Ebony/Ebony,None reported,No,46598.0,46598.0,6,5450.833333333333,,,,Automatic
Kia,Telluride S,2020,74026.0,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Sangria Red,Black,None reported,No,32913.0,32913.0,6,12337.666666666666,,3.8,6.0,Automatic
Lexus,GS 350 F Sport,2020,24651.0,Gasoline,3.5L V6 24V PDI DOHC,6-Speed Automatic,Ultra White,Black,None reported,No,45950.0,45950.0,6,4108.5,,3.5,6.0,Automatic
BMW,X6 xDrive40i,2022,13000.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Gray,Orange,None reported,Yes,69000.0,69000.0,4,3250.0,335.0,3.0,6.0,Other
Land,Rover Range Rover P400 SE SWB,2023,11700.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Gray,White,None reported,Yes,133500.0,133500.0,3,3900.0,395.0,3.0,6.0,Other
Chevrolet,Silverado 3500 High Country,2015,77500.0,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Brown,None reported,Yes,54000.0,54000.0,11,7045.454545454545,397.0,6.6,8.0,Automatic
Maserati,Quattroporte Sport GT,2007,82000.0,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,7999.0,7999.0,19,4315.789473684211,394.0,4.2,8.0,Other
Dodge,Viper GTC,2017,1389.0,Gasoline,645.0HP 8.4L 10 Cylinder Engine Gasoline Fuel,M/T,Black,Black,None reported,Yes,489995.0,272713.2800000002,9,154.33333333333334,645.0,8.4,10.0,Manual
Ford,Expedition Limited,2021,29830.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Magnetic Metallic,Ebony,None reported,No,55329.0,55329.0,5,5966.0,,3.5,6.0,Automatic
Mazda,Mazda6 i Grand Touring,2016,83100.0,Unknown,–,A/T,White,White,None reported,Yes,17800.0,17800.0,10,8310.0,,,,Automatic
Kia,Optima LX,2019,62660.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,16500.0,16500.0,7,8951.42857142857,185.0,2.4,4.0,Automatic
Land,Rover Range Rover Sport SVR,2018,56006.0,Gasoline,575.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,White,None reported,Yes,59000.0,59000.0,8,7000.75,575.0,5.0,8.0,Other
Lexus,RX 450h F SPORT Handling,2021,31365.0,Hybrid,3.5 Liter DOHC,Variable,Beige,Red,None reported,No,52998.0,52998.0,5,6273.0,,,,Other
Lincoln,Town Car Base,2004,27600.0,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,White,None reported,Yes,14900.0,14900.0,22,1254.5454545454545,239.0,4.6,8.0,Automatic
Honda,Civic Si,2012,47245.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,19600.0,19600.0,14,3374.6428571428573,201.0,2.4,4.0,Manual
Lexus,RX 450h Base,2017,73948.0,Hybrid,308.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,A/T,White,Beige,None reported,Yes,31990.0,31990.0,9,8216.444444444445,308.0,3.5,6.0,Automatic
RAM,1500 Classic Warlock,2019,36757.0,E85 Flex Fuel,3.6L V6 24V MPFI DOHC Flexible Fuel,8-Speed Automatic,Diamond Black,Diesel Gray / Black,None reported,Yes,31953.0,31953.0,7,5251.0,,3.6,6.0,Automatic
Tesla,Model Y Long Range,2023,4786.0,Unknown,425.0HP Electric Motor Electric Fuel System,A/T,White,White,None reported,Yes,48000.0,48000.0,3,1595.3333333333333,425.0,,,Automatic
Audi,RS 3 2.5T,2023,1900.0,Gasoline,401.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,78900.0,78900.0,3,633.3333333333334,401.0,2.5,5.0,Other
Hyundai,Genesis Coupe 3.8 R-Spec,2014,52060.0,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,15000.0,15000.0,12,4338.333333333333,348.0,3.8,6.0,Manual
Porsche,Boxster RS 60 Spyder,2008,58000.0,Gasoline,303.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,41500.0,41500.0,18,3222.222222222222,303.0,3.4,6.0,Manual
Ford,F-250 XLT,2010,52246.0,Diesel,6.4L V8 32V DDI OHV Twin Turbo Diesel,6-Speed Manual,Tan,Medium Stone,None reported,Yes,26095.0,26095.0,16,3265.375,,6.4,8.0,Manual
Kia,Sorento EX,2016,64290.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,Snow White Pearl,Satin Black,None reported,No,16999.0,16999.0,10,6429.0,,2.0,4.0,Automatic
Nissan,370Z Touring,2009,37500.0,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Orange,None reported,Yes,21500.0,21500.0,17,2205.8823529411766,332.0,3.7,6.0,Manual
Genesis,G70 2.0T,2023,2121.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,40750.0,40750.0,3,707.0,252.0,2.0,4.0,Automatic
Land,Rover Range Rover Sport Supercharged,2013,57000.0,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,26000.0,26000.0,13,4384.615384615385,510.0,5.0,8.0,Other
Mercedes-Benz,S-Class S 560 4MATIC,2020,22000.0,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,69500.0,69500.0,6,3666.6666666666665,463.0,4.0,8.0,Automatic
Ford,Bronco Wildtrak Advanced,2023,2000.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,66500.0,66500.0,3,666.6666666666666,315.0,2.7,6.0,Automatic
RAM,1500 SLT,2018,61802.0,E85 Flex Fuel,305.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,8-Speed A/T,Black,Gray,None reported,Yes,32000.0,32000.0,8,7725.25,305.0,3.6,6.0,Automatic
Dodge,Challenger R/T,2010,73000.0,Unknown,–,A/T,Black,Black,None reported,Yes,17500.0,17500.0,16,4562.5,,,,Automatic
Chevrolet,Sonic LT,2013,110000.0,Unknown,–,A/T,Gray,Black,None reported,Yes,7500.0,7500.0,13,8461.538461538461,,,,Automatic
Jeep,Grand Cherokee Laredo,2013,106700.0,E85 Flex Fuel,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,13500.0,13500.0,13,8207.692307692309,290.0,3.6,6.0,Automatic
Audi,RS 5 4.2,2013,75965.0,Gasoline,450.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,35999.0,35999.0,13,5843.461538461538,450.0,4.2,8.0,Automatic
Jeep,Grand Cherokee L Overland,2022,31804.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Silver Zynith,Global Black,At least 1 accident or damage reported,Yes,48995.0,48995.0,4,7951.0,,3.6,6.0,Automatic
Mazda,MX-5 Miata Base,1992,125800.0,Unknown,–,5-Speed M/T,Red,Black,None reported,Yes,11500.0,11500.0,34,3700.0,,,,Manual
Chrysler,Crossfire Limited,2005,116320.0,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Red,At least 1 accident or damage reported,Yes,6000.0,6000.0,21,5539.047619047619,215.0,3.2,6.0,Automatic
Audi,S5 4.2 Premium Plus,2011,156875.0,Gasoline,354.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Red,At least 1 accident or damage reported,Yes,9900.0,9900.0,15,10458.333333333334,354.0,4.2,8.0,Manual
Tesla,Model X Base,2023,197.0,Unknown,670.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,85000.0,85000.0,3,65.66666666666667,670.0,,,Automatic
Cadillac,CT4 Luxury,2020,35200.0,Gasoline,237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,28500.0,28500.0,6,5866.666666666667,237.0,2.0,4.0,Automatic
Maserati,Ghibli S Q4,2014,76000.0,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,19000.0,19000.0,12,6333.333333333333,404.0,3.0,6.0,Automatic
Jaguar,F-PACE 25t Premium,2019,29000.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,34500.0,34500.0,7,4142.857142857143,247.0,2.0,4.0,Automatic
BMW,750 i xDrive,2019,33499.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,44495.0,44495.0,7,4785.571428571428,445.0,4.4,8.0,Automatic
Acura,TLX V6 Advance,2019,25779.0,Gasoline,3.5L V6 24V GDI SOHC,9-Speed Automatic,Platinum White Pearl,Ebony,At least 1 accident or damage reported,No,30999.0,30999.0,7,3682.714285714286,,3.5,6.0,Automatic
GMC,Terrain SLT-1,2015,76296.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,9500.0,9500.0,11,6936.0,182.0,2.4,4.0,Automatic
BMW,i3 Base w/Range Extender,2014,29553.0,Unknown,170.0HP 0.65L Electric Motor Electric Fuel System,1-Speed A/T,Black,Gray,None reported,Yes,12800.0,12800.0,12,2462.75,170.0,0.65,,Automatic
Nissan,Versa 1.8 S,2011,109902.0,Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,4500.0,4500.0,15,7326.8,122.0,1.8,4.0,Automatic
Mercedes-Benz,C-Class C 300 4MATIC,2019,23083.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Beige,None reported,Yes,33500.0,33500.0,7,3297.5714285714284,255.0,2.0,4.0,Automatic
Toyota,Matrix XRS,2003,143600.0,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,4199.0,4199.0,23,6243.478260869565,180.0,1.8,4.0,Manual
RAM,1500 Limited,2021,22000.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,54800.0,54800.0,5,4400.0,395.0,5.7,8.0,Automatic
Mercedes-Benz,AMG E 53 Base 4MATIC,2022,13000.0,Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Silver,Black,None reported,Yes,81500.0,81500.0,4,3250.0,429.0,3.0,6.0,Automatic
Audi,A5 2.0T Premium,2018,53000.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Brown,At least 1 accident or damage reported,Yes,28000.0,28000.0,8,6625.0,252.0,2.0,4.0,Automatic
Lincoln,Navigator Reserve,2019,44741.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Beige,Beige,None reported,Yes,52999.0,52999.0,7,6391.571428571428,450.0,3.5,6.0,Automatic
Audi,A6 3.2 quattro,2008,202000.0,Gasoline,255.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,5700.0,5700.0,18,11222.222222222223,255.0,3.2,6.0,Automatic
Chevrolet,Silverado 1500 LT Crew Cab,2006,215000.0,Gasoline,345.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,6995.0,6995.0,20,10750.0,345.0,6.0,8.0,Automatic
Mercedes-Benz,S-Class S 560,2019,77138.0,Gasoline,4.0 Liter,Automatic,designo Diamond White,Black,None reported,No,49998.0,49998.0,7,11019.714285714286,,,,Automatic
Volvo,XC90 T6 Momentum,2018,90641.0,Gasoline,2.0L I4 16V GDI DOHC,8-Speed Automatic,White,Amber,None reported,No,25999.0,25999.0,8,11330.125,,2.0,4.0,Automatic
Toyota,Camry SE,2011,177702.0,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,7700.0,7700.0,15,11846.8,179.0,2.5,4.0,Automatic
Mercedes-Benz,Metris Base,2018,58350.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,29497.0,29497.0,8,7293.75,208.0,2.0,4.0,Automatic
Chevrolet,Camaro 2LT,2010,86170.0,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,17000.0,17000.0,16,5385.625,304.0,3.6,6.0,Automatic
Mazda,MX-5 Miata Grand Touring,2012,36568.0,Gasoline,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Beige,At least 1 accident or damage reported,Yes,20199.0,20199.0,14,2612.0,167.0,2.0,4.0,Manual
Ford,Escape SE,2015,54357.0,Gasoline,173.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,16250.0,16250.0,11,4941.545454545455,173.0,1.6,4.0,Automatic
Mercedes-Benz,S-Class S 63 AMG,2015,20394.0,Gasoline,5.5 Liter,Automatic,Black,Black,At least 1 accident or damage reported,No,59598.0,59598.0,11,1854.0,,,,Automatic
Kia,Niro EX,2023,7578.0,Hybrid,1.6L I4 16V GDI DOHC Hybrid,Automatic,Snow White Pearl,Charcoal,None reported,No,31113.0,31113.0,3,2526.0,,1.6,4.0,Automatic
Porsche,Boxster Base,2010,64800.0,Gasoline,255.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Gray,At least 1 accident or damage reported,Yes,20900.0,20900.0,16,4050.0,255.0,2.9,6.0,Manual
Toyota,4Runner Trail,2016,117780.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,27750.0,27750.0,10,11778.0,270.0,4.0,6.0,Automatic
Hyundai,Kona EV SEL,2019,33100.0,Unknown,201.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,Black,None reported,Yes,18200.0,18200.0,7,4728.571428571428,201.0,,,Automatic
Land,Rover Range Rover Evoque SE,2016,86202.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,18750.0,18750.0,10,8620.2,240.0,2.0,4.0,Automatic
Ford,E350 Super Duty XLT,2012,163000.0,E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,19550.0,19550.0,14,11642.857142857143,255.0,5.4,8.0,Automatic
Mercedes-Benz,SL-Class SL500 Roadster,2004,35400.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Gray,None reported,Yes,24900.0,24900.0,22,1609.090909090909,302.0,5.0,8.0,Automatic
Jeep,Compass Trailhawk,2018,31000.0,Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gray,Black,None reported,Yes,22000.0,22000.0,8,3875.0,180.0,2.4,4.0,Automatic
